date,BANDHAN ,Edelweiss ,Taurus ,HDFC ,DSP ,Union ,BANK OF INDIA ,Aditya Birla Sun Life ,SBI LONG TERM EQUITY FUND ,LIC MF ,Invesco India ,JM ,Axis ,ICICI Prudential ,UTI ,quant ,Tata ,Motilal Oswal ,PGIM India ,Navi ,Mirae Asset ,Mahindra Manulife ,Groww ,Parag Parikh ,ITI ,Sundaram ,BARODA BNP PARIBAS ,Samco ,HSBC ,HSBC ,Zerodha 
2019-09-17,54.61,46.73,76.14,494.176,48.749,23.99,53.21,30.9,136.0588,69.2429,52.41,17.7379,46.875,375.53,85.8554,86.6169,18.2926,17.3762,14.2,14.3096,17.75,11.4222,9.25,10.1619,,,,,,,
2019-09-18,54.93,46.84,76.52,497.824,48.891,24.06,53.37,30.94,136.3346,69.5214,52.61,17.798,47.0925,377.33,86.0401,87.4278,18.3694,17.4459,14.25,14.3112,17.827,11.4565,9.27,10.1573,,,,,,,
2019-09-19,54.21,46.37,75.61,491.315,48.356,23.8,52.74,30.59,135.1968,68.7033,51.97,17.6224,46.5793,373.08,84.8442,86.5339,18.1284,17.2459,14.08,14.1402,17.575,11.3352,9.18,10.0663,,,,,,,
2019-09-20,57.23,49.0,79.65,513.275,50.939,24.99,55.58,31.97,141.7862,72.3583,54.66,18.9014,49.5049,389.16,89.1743,91.4833,19.2262,18.4914,14.75,14.9458,18.534,12.02,9.68,10.3966,,,,,,,
2019-09-23,59.04,50.69,82.17,525.805,52.486,25.68,57.32,32.97,145.2374,74.7331,56.59,19.6563,51.4523,396.28,91.7231,93.1212,19.8116,19.278,15.14,15.4615,19.046,12.5054,9.96,10.6491,,,,,,,
2019-09-24,58.78,50.47,81.98,524.772,52.187,25.7,57.27,32.76,144.7568,74.6827,56.57,19.533,50.9665,393.41,91.7833,92.7331,19.757,19.1877,15.12,15.4687,19.012,12.409,9.92,10.6379,,,,,,,
2019-09-25,57.77,49.79,81.08,517.437,51.614,25.44,56.71,32.35,142.3373,74.0131,55.88,19.2883,50.501,385.96,90.6015,91.603,19.4802,18.8796,14.97,15.3085,18.712,12.2259,9.81,10.4821,,,,,,,
2019-09-26,58.37,50.29,81.74,524.6,52.317,25.69,57.35,32.49,144.1693,74.6934,56.54,19.5282,50.9655,391.87,91.5012,93.1148,19.6787,19.0762,15.13,15.5201,18.919,12.36,9.92,10.5259,,,,,,,
2019-09-27,57.99,50.18,81.58,521.327,52.195,25.66,57.43,32.37,143.9626,74.6024,56.34,19.5433,50.9252,389.82,90.9338,93.2306,19.6126,19.0502,15.11,15.4993,18.83,12.3748,9.92,10.4959,,,,,,,
2019-09-30,57.25,49.83,81.11,519.344,51.824,25.58,56.99,32.3,143.0887,74.311,56.21,19.409,50.5655,388.76,90.3117,92.7647,19.4587,18.9078,15.08,15.3865,18.672,12.3464,9.88,10.442,,,,,,,
2019-10-01,56.39,49.36,80.37,513.624,51.444,25.32,56.67,32.01,141.4116,73.6546,55.7,19.3223,50.3569,384.15,89.2626,92.4644,19.2611,18.7612,14.91,15.2371,18.405,12.1974,9.8,10.3511,,,,,,,
2019-10-03,56.2,49.15,79.96,514.68,51.232,25.24,56.4,31.78,140.779,73.2205,55.53,19.1917,50.0372,382.39,88.7862,92.4192,19.1666,18.5887,14.9,15.1366,18.332,12.1016,9.77,10.2882,,,,,,,
2019-10-04,55.44,48.49,78.88,508.622,50.489,24.95,55.78,31.44,138.742,72.6737,54.79,18.8766,49.7632,379.59,87.8452,90.5773,18.8696,18.2399,14.73,14.9432,18.091,11.9357,9.64,10.2076,,,,,,,
2019-10-07,54.9,48.39,78.6,503.361,50.108,24.87,55.81,31.33,137.9062,72.412,54.53,18.8067,49.6532,377.33,87.6415,89.4363,18.7617,18.2523,14.64,14.8895,18.012,11.8468,9.59,10.2076,,,,,,,
2019-10-09,55.67,49.21,79.74,511.842,51.048,25.22,56.69,31.71,140.3235,73.5243,55.24,19.1041,50.1686,383.2,89.059,90.4169,19.1235,18.5985,14.86,15.1133,18.345,12.0411,9.72,10.2749,,,,,,,
2019-10-10,55.19,48.84,79.21,506.878,50.655,25.07,56.37,31.58,139.2778,72.6881,54.86,18.9733,49.8371,379.78,87.9554,89.572,18.9541,18.4175,14.76,14.9309,18.154,11.9429,9.61,10.2023,,,,,,,
2019-10-11,55.37,49.15,79.69,509.784,50.878,25.28,56.68,31.78,139.7198,73.0443,55.09,19.0603,50.3824,383.2,88.4763,89.7933,19.0784,18.4988,14.84,14.9941,18.22,12.0229,9.67,10.2062,,,,,,,
2019-10-14,55.57,49.24,79.7,510.346,51.217,25.33,56.64,31.99,140.4633,72.8604,55.45,19.1017,50.3561,385.11,88.8795,90.4765,19.0859,18.5344,14.85,15.0233,18.313,12.0762,9.69,10.2979,,,,,,,
2019-10-15,55.76,49.56,80.09,513.785,51.492,25.5,56.91,32.12,141.2178,72.9361,55.8,19.2324,50.8906,386.95,89.3011,91.2305,19.164,18.7013,14.93,15.1021,18.429,12.167,9.74,10.3632,,,,,,,
2019-10-16,55.9,49.65,80.36,514.001,51.755,25.55,57.12,32.21,141.9399,73.1128,55.92,19.2594,51.1431,387.85,89.4441,92.4249,19.2272,18.7199,14.95,15.1567,18.465,12.2262,9.75,10.393,,,,,,,
2019-10-17,56.67,50.13,81.14,519.005,52.367,25.79,57.78,32.56,143.9661,74.0722,56.44,19.4102,51.5637,392.59,90.6394,93.5535,19.4528,18.9319,15.11,15.2828,18.719,12.3312,9.87,10.487,,,,,,,
2019-10-18,57.19,50.51,81.77,523.784,52.771,25.97,58.1,32.78,145.5193,74.6799,57.01,19.6258,51.7965,395.64,91.5156,94.8141,19.5936,19.1109,15.22,15.3798,18.904,12.4403,9.97,10.5938,,,,,,,
2019-10-22,56.97,50.35,81.54,520.46,52.819,25.82,58.05,32.85,145.031,73.9636,57.19,19.6042,51.9124,395.22,90.9402,95.7577,19.5314,19.3356,15.15,15.4359,18.932,12.4678,9.95,10.5979,,,,,,,
2019-10-23,57.3,50.56,81.76,520.674,52.746,25.85,58.29,32.92,145.5175,74.0581,57.44,19.6652,51.8553,395.71,91.2435,96.6737,19.6305,19.4655,15.19,15.426,18.969,12.4726,9.95,10.6178,,,,,,,
2019-10-24,56.98,50.62,81.69,516.376,52.538,25.86,58.45,32.96,144.3741,73.9502,57.62,19.7371,51.8755,393.31,90.9676,95.9314,19.5413,19.4731,15.14,15.3302,18.865,12.4395,9.96,10.606,,,,,,,
2019-10-25,57.03,50.62,81.79,520.132,52.69,25.89,58.3,32.93,144.6231,73.843,57.55,19.6277,51.789,395.33,91.0798,96.606,19.6003,19.4636,15.18,15.3208,18.936,12.4418,9.96,10.6171,10.062,,,,,,
2019-10-29,57.94,51.26,83.13,530.933,53.411,26.32,59.19,33.65,147.7095,75.2473,58.2,19.9281,52.7875,402.3,92.9486,98.1484,19.8915,19.7825,15.42,15.5909,19.314,12.5882,10.11,10.7327,10.2202,,,,,,
2019-10-30,58.09,51.28,83.58,535.055,53.572,26.44,59.33,33.73,149.2095,75.4722,58.5,19.9118,52.9263,405.81,93.3493,99.8283,20.0253,19.7881,15.55,15.6377,19.402,12.6266,10.13,10.7586,10.2882,,,,,,
2019-10-31,58.4,51.36,83.91,538.118,53.645,26.5,59.44,34.18,149.3455,75.7849,58.52,19.9476,53.1953,409.19,93.5039,99.8607,20.1564,19.729,15.64,15.5985,19.576,12.6816,10.13,10.7936,10.3435,,,,,,
2019-11-01,58.44,51.37,83.73,538.417,53.779,26.47,59.32,34.16,149.5173,75.8023,58.51,19.9386,53.1065,410.91,94.0798,98.9861,20.1259,19.6665,15.63,15.6535,19.612,12.7087,10.12,10.8586,10.357,,,,,,
2019-11-04,58.7,51.41,83.88,540.667,54.085,26.57,59.37,34.24,150.1977,76.143,58.61,19.9405,52.9846,412.08,94.3638,98.9591,20.2171,19.582,15.67,15.7169,19.681,12.7384,10.12,10.8091,10.4163,,,,,,
2019-11-05,58.35,51.23,83.71,538.727,53.778,26.49,59.17,33.93,149.3081,75.9685,58.36,19.8884,52.8708,410.38,93.8002,97.8982,20.1345,19.4673,15.58,15.5924,19.592,12.7115,10.09,10.8144,10.3447,,,,,,
2019-11-06,58.25,51.25,84.0,541.25,53.987,26.55,59.16,33.82,149.9893,76.0782,58.39,19.8388,53.0273,410.72,94.0612,98.6992,20.182,19.4759,15.62,15.647,19.682,12.7275,10.09,10.8336,10.367,,,,,,
2019-11-07,58.46,51.47,84.19,540.174,54.109,26.65,59.51,33.96,150.048,76.4492,58.6,19.8972,53.1469,411.51,94.2732,98.3385,20.2542,19.5359,15.62,15.6973,19.784,12.7721,10.13,10.8613,10.4229,,,,,,
2019-11-08,58.31,51.14,83.79,534.982,53.682,26.39,59.31,33.68,149.1133,76.0791,58.15,19.6924,52.6691,407.75,93.9109,97.653,20.1221,19.5452,15.48,15.6559,19.702,12.6463,10.08,10.7826,10.3525,,,,,,
2019-11-11,58.64,51.1,83.98,536.948,53.91,26.38,59.43,33.64,149.6945,76.2153,58.27,19.6816,52.7747,408.72,94.4819,98.4256,20.1922,19.6294,15.49,15.7193,19.715,12.6401,10.09,10.7616,10.3668,,,,,,
2019-11-13,58.1,50.88,83.88,530.192,53.207,26.26,59.13,33.51,148.5882,75.9795,58.19,19.5945,52.7507,403.93,93.5386,99.3513,19.9561,19.5856,15.33,15.5632,19.55,12.5639,10.03,10.6904,10.2836,,,,,,
2019-11-14,57.99,51.12,84.2,531.101,53.278,26.41,59.48,33.45,148.8314,76.3175,58.37,19.6494,52.9216,404.7,94.0703,99.1258,20.0571,19.7798,15.4,15.5993,19.595,12.5454,10.05,10.76,10.3277,,,,,,
2019-11-15,58.09,51.32,84.28,533.148,53.412,26.44,59.65,33.52,149.2314,76.7091,58.58,19.6742,52.8598,406.52,94.2057,98.8921,20.2039,19.7956,15.45,15.6125,19.684,12.5802,10.05,10.7498,10.3719,,,,,,
2019-11-18,58.17,51.3,84.13,534.667,53.536,26.42,59.51,33.67,149.1866,76.5977,58.53,19.5968,52.6458,408.8,94.485,98.5041,20.2003,19.7253,15.43,15.6136,19.706,12.558,10.03,10.7614,10.3698,,,,,,
2019-11-19,58.27,51.32,84.42,537.435,53.82,26.45,59.46,33.83,149.5189,76.6471,58.61,19.6131,52.3017,409.99,94.9006,98.8503,20.3071,19.7463,15.5,15.6744,19.751,12.5537,10.05,10.7787,10.4176,,,,,,
2019-11-20,58.52,51.41,84.55,541.292,54.076,26.54,59.5,34.05,149.913,76.4448,58.74,19.6359,52.2197,410.93,95.126,99.3234,20.3638,19.7265,15.57,15.73,19.902,12.5826,10.1,10.8123,10.448,,,,,,
2019-11-21,58.52,51.33,84.63,537.103,53.696,26.5,59.29,34.02,149.5874,76.1504,58.6,19.552,51.9749,407.67,94.4854,99.666,20.2992,19.6765,15.51,15.6992,19.782,12.5522,10.09,10.8048,10.406,,,,,,
2019-11-22,58.53,50.99,84.07,536.445,53.451,26.3,59.07,33.87,148.9534,75.7639,58.2,19.4162,51.8055,408.1,94.1805,98.9289,20.1621,19.5068,15.43,15.6158,19.747,12.4812,10.06,10.727,10.3868,,,,,,
2019-11-25,59.16,51.53,84.79,541.328,54.096,26.6,59.59,34.22,150.4443,76.5591,58.74,19.6219,52.4058,413.99,95.2769,99.2994,20.4591,19.7636,15.58,15.7655,19.969,12.6179,10.17,10.8079,10.5046,,,,,,
2019-11-26,59.05,51.39,84.72,539.686,53.879,26.48,59.38,34.16,149.6962,76.1589,58.62,19.5679,52.1819,411.96,95.2611,98.5466,20.41,19.7452,15.55,15.7616,19.915,12.582,10.15,10.7552,10.4766,,,,,,
2019-11-27,59.22,51.58,85.01,540.422,54.044,26.62,59.78,34.3,149.9191,76.636,58.84,19.7043,52.5541,412.87,95.474,98.9611,20.5167,19.8677,15.55,15.784,20.009,12.646,10.21,10.7831,10.5179,,,,,,
2019-11-28,59.71,51.8,85.35,544.082,54.43,26.7,59.93,34.41,150.2891,77.0082,59.04,19.7204,52.6551,415.89,96.0472,99.5846,20.6495,19.8994,15.61,15.8747,20.166,12.7017,10.33,10.8287,10.5771,,,,,,
2019-11-29,59.49,51.43,84.73,540.899,54.24,26.56,59.64,34.42,149.6857,76.8282,58.76,19.6606,52.5202,415.07,96.1336,98.9322,20.5205,19.7944,15.52,15.8349,20.024,12.6324,10.22,10.782,10.5296,,,,,,
2019-12-02,59.28,51.4,84.52,539.116,54.221,26.52,59.5,34.52,149.5291,76.5827,58.73,19.5947,52.0831,413.92,95.8753,98.7212,20.451,19.7679,15.5,15.8069,19.96,12.6167,10.24,10.709,10.5141,,,,,,
2019-12-03,58.81,51.27,84.38,534.311,53.89,26.43,59.51,34.45,148.4881,76.3408,58.54,19.5284,52.1391,410.7,95.1065,98.4083,20.3605,19.7015,15.41,15.7447,19.872,12.5719,10.19,10.6756,10.4481,,,,,,
2019-12-04,59.1,51.49,84.66,537.677,54.274,26.49,59.82,34.47,149.287,76.7721,58.71,19.5179,52.1758,413.8,95.7753,98.1192,20.5057,19.7896,15.46,15.8204,19.96,12.6129,10.23,10.7429,10.4719,,,,,,
2019-12-05,58.73,51.36,84.38,534.29,53.882,26.49,59.75,34.35,148.634,76.7436,58.73,19.4873,52.1739,411.91,95.5845,97.5887,20.4257,19.7613,15.43,15.8205,19.942,12.5539,10.19,10.708,10.4558,,,,,,
2019-12-06,58.15,50.97,83.9,528.838,53.343,26.33,59.43,34.04,146.925,76.4003,58.42,19.3673,51.7574,407.31,94.9569,96.6929,20.2311,19.6598,15.28,15.7075,19.748,12.4688,10.12,10.636,10.3721,,,,,,
2019-12-09,58.23,50.93,83.75,529.516,53.347,26.3,59.4,33.96,146.8134,76.3338,58.51,19.4012,51.7165,407.04,95.1258,96.179,20.2605,19.7092,15.26,15.6637,19.738,12.4529,10.09,10.6564,10.3801,,,,,,
2019-12-10,57.69,50.66,83.3,524.065,52.934,26.13,59.08,33.67,145.5228,76.096,58.09,19.3398,51.3884,404.28,94.4197,94.6797,20.136,19.5569,15.12,15.555,19.577,12.3895,10.03,10.5808,10.3057,,,,,,
2019-12-11,57.81,50.82,83.65,526.121,53.105,26.21,59.44,33.74,145.5078,76.5104,58.3,19.4198,51.6608,406.68,94.6665,94.7696,20.1862,19.5835,15.18,15.6175,19.625,12.4256,10.07,10.617,10.3208,,,,,,
2019-12-12,58.24,51.02,84.16,531.475,53.414,26.33,59.82,34.03,146.5769,76.7621,58.5,19.5122,51.9371,408.67,95.1021,95.4398,20.3096,19.7095,15.26,15.6772,19.777,12.5174,10.13,10.6382,10.369,,,,,,
2019-12-13,58.71,51.46,84.84,537.519,53.947,26.54,60.17,34.37,148.1504,77.3599,58.97,19.6735,52.3885,413.27,96.1145,96.2227,20.5193,19.8618,15.42,15.7808,19.99,12.6148,10.24,10.6865,10.465,,,,,,
2019-12-16,58.6,51.32,84.83,535.189,53.714,26.46,60.07,34.36,147.6499,77.2341,58.75,19.6455,52.2265,411.45,95.7757,95.4884,20.4867,19.7703,15.36,15.7348,19.938,12.5606,10.21,10.6576,10.4337,,,,,,
2019-12-17,58.91,51.7,85.43,539.877,54.11,26.65,60.46,34.58,148.8371,77.9263,59.09,19.8068,52.823,416.08,96.4185,95.7041,20.6208,19.8038,15.48,15.8058,20.047,12.6658,10.27,10.6995,10.5135,,,,,,
2019-12-18,58.88,51.83,85.59,539.357,54.099,26.7,60.43,34.55,149.2865,78.0498,59.24,19.8707,53.2201,415.89,96.66,95.8444,20.5668,19.8431,15.48,15.8364,20.103,12.6939,10.3,10.7476,10.5434,,,,,,
2019-12-19,58.97,51.97,85.72,539.56,54.248,26.81,60.59,34.67,149.6432,78.121,59.3,19.8756,53.4483,416.7,96.8868,96.2039,20.5907,19.8835,15.51,15.8293,20.116,12.7282,10.32,10.7838,10.5568,,,,,,
2019-12-20,59.09,52.14,85.94,541.278,54.388,26.83,60.62,34.65,149.5946,78.0593,59.41,19.9471,53.5651,418.04,97.111,96.3668,20.6504,19.9337,15.5,15.8288,20.134,12.759,10.38,10.8123,10.5554,,,,,,
2019-12-23,59.03,52.1,85.78,540.309,54.373,26.82,60.67,34.49,149.5729,78.1794,59.39,19.971,53.4977,417.69,97.1095,96.2581,20.647,19.974,15.46,15.8274,20.106,12.7351,10.35,10.8393,10.5348,,,,,,
2019-12-24,58.98,52.01,85.49,538.137,54.251,26.73,60.53,34.34,149.1393,77.9595,59.2,19.9085,53.2331,417.75,96.9635,96.0122,20.553,19.9977,15.42,15.8231,20.054,12.6863,10.33,10.8645,10.5033,,,,,,
2019-12-26,58.76,51.76,85.09,535.221,53.956,26.58,60.66,34.12,148.2312,77.7403,58.86,19.8679,53.1793,415.73,96.7005,95.9016,20.4247,19.9955,15.34,15.8287,19.952,12.6321,10.26,10.8216,10.461,,,,,,
2019-12-27,59.42,52.31,85.8,541.459,54.503,26.82,61.13,34.39,149.521,78.3647,59.48,20.0211,53.5587,419.78,97.6618,96.8529,20.6701,20.163,15.53,15.9747,20.19,12.7195,10.34,10.8721,10.56,,,,,,
2019-12-30,59.59,52.3,85.76,541.885,54.558,26.85,61.2,34.48,149.5895,78.2542,59.59,20.0313,53.5844,420.68,97.9414,96.7722,20.6633,20.1711,15.55,15.9857,20.226,12.7562,10.34,10.8948,10.5802,,,,,,
2019-12-31,59.37,52.0,85.26,540.961,54.411,26.71,60.88,34.36,149.1006,78.0282,59.32,19.9422,53.2357,420.0,97.6783,96.547,20.5783,20.0743,15.52,15.9057,20.15,12.6938,10.3,10.8652,10.5429,,,,,,
2020-01-01,59.37,52.02,85.4,542.956,54.5,26.74,60.81,34.4,149.552,77.9981,59.32,19.9576,53.2623,420.78,97.8677,96.4321,20.6068,20.0798,15.57,15.9207,20.191,12.6886,10.31,10.8811,10.5767,,,,,,
2020-01-02,60.2,52.53,86.05,548.468,54.997,26.91,61.02,34.66,151.3653,78.4804,59.7,20.1269,53.3612,424.34,98.6073,97.3387,20.8013,20.2116,15.73,16.0448,20.41,12.7857,10.38,10.9813,10.7006,,,,,,
2020-01-03,59.96,52.32,85.67,546.002,54.805,26.83,60.83,34.59,151.2424,78.0776,59.48,19.9856,53.3371,422.76,98.2765,97.185,20.697,20.1047,15.68,15.9794,20.366,12.7125,10.35,10.93,10.6586,,,,,,
2020-01-06,58.64,51.31,83.97,535.192,53.696,26.38,59.7,33.95,148.3354,76.5311,58.37,19.637,52.3269,416.03,96.5605,94.9497,20.2282,19.7861,15.37,15.7031,19.952,12.4595,10.16,10.7963,10.4745,,,,,,
2020-01-07,59.05,51.58,84.53,536.306,53.877,26.49,60.05,34.17,149.3019,76.9557,58.61,19.8005,52.6992,417.13,96.9953,95.7714,20.3255,19.9078,15.43,15.7878,20.041,12.5369,10.21,10.8094,10.5213,,,,,,
2020-01-08,59.05,51.58,84.51,534.555,53.913,26.53,60.18,34.08,149.1708,77.1434,58.55,19.7697,52.7438,416.7,96.996,95.4836,20.3161,19.9107,15.37,15.8021,20.022,12.5344,10.2,10.8351,10.5197,,,,,,
2020-01-09,60.23,52.51,85.83,542.65,54.651,26.89,61.11,34.54,151.226,78.2497,59.58,20.0795,53.3485,421.95,98.4088,96.9352,20.7043,20.2454,15.61,16.01,20.354,12.7086,10.33,10.9245,10.6938,,,,,,
2020-01-10,60.46,52.62,85.99,545.257,54.866,27.04,61.28,34.64,152.1576,78.5126,59.76,20.1991,53.6188,423.38,98.762,97.5216,20.7573,20.2978,15.67,16.0579,20.455,12.781,10.34,10.9433,10.7824,,,,,,
2020-01-13,60.89,52.85,86.41,549.458,55.312,27.18,61.58,34.77,153.266,79.0298,60.1,20.2637,53.8602,426.77,99.478,98.2111,20.8673,20.3977,15.79,16.166,20.568,12.8123,10.39,10.9565,10.8661,,,,,,
2020-01-14,61.21,52.98,86.59,551.163,55.481,27.27,61.72,34.85,153.7483,79.388,60.27,20.4048,54.1131,428.8,99.9066,98.327,20.8993,20.4415,15.86,16.2021,20.663,12.8373,10.41,11.0302,10.8923,,,,,,
2020-01-15,61.22,53.13,86.88,551.645,55.457,27.3,61.91,34.92,154.0987,79.6782,60.35,20.4889,54.0222,430.04,100.0981,98.2742,20.9091,20.5343,15.93,16.1934,20.684,12.8576,10.42,11.0787,10.915,,,,,,
2020-01-16,61.35,53.43,87.16,550.071,55.512,27.39,62.3,35.08,154.1707,79.9421,60.7,20.5909,54.3185,429.39,100.3055,98.3478,20.9415,20.6436,15.98,16.2802,20.767,12.9047,10.44,11.0811,10.9482,,,,,,
2020-01-17,61.55,53.62,87.13,548.879,55.643,27.45,62.54,35.2,154.7289,80.2645,60.92,20.5804,54.4449,430.22,100.5455,98.522,20.9604,20.6631,15.98,16.3165,20.763,12.9269,10.44,11.0951,10.94,,,,,,
2020-01-20,61.11,53.19,86.34,546.836,55.329,27.23,62.11,34.84,154.3052,79.3635,60.36,20.411,53.8785,427.31,100.1466,98.1066,20.7917,20.4784,15.87,16.1829,20.555,12.8157,10.33,11.0231,10.873,,,,,,
2020-01-21,61.03,53.01,86.04,543.471,55.191,27.11,61.92,34.85,153.6971,78.977,60.1,20.2794,53.5685,425.3,99.7249,97.8473,20.7181,20.3222,15.79,16.2646,20.464,12.755,10.29,11.0062,10.8557,,,,,,
2020-01-22,60.9,52.84,85.81,539.561,55.002,27.08,61.62,34.63,153.7511,78.8607,59.89,20.1855,53.3944,422.1,99.6274,98.2671,20.6241,20.2094,15.72,16.1615,20.396,12.713,10.24,10.9994,10.8352,,,,,,
2020-01-23,61.38,53.2,86.54,546.311,55.523,27.32,62.29,34.91,155.0367,79.3669,60.44,20.3551,53.6822,426.44,100.4706,99.3112,20.8568,20.4747,15.87,16.3121,20.584,12.8146,10.32,11.036,10.9217,,,,,,
2020-01-24,61.73,53.67,87.12,548.588,55.947,27.48,62.83,35.26,156.2639,79.8763,60.84,20.5312,54.3219,428.7,101.0242,100.3755,21.0053,20.7148,15.93,16.4427,20.716,12.9228,10.39,11.0247,10.994,,,,,,
2020-01-27,61.42,53.33,86.63,543.052,55.636,27.29,62.69,35.26,155.5393,79.49,60.65,20.3581,54.0408,424.29,100.5446,100.0786,20.8275,20.6315,15.82,16.3452,20.532,12.8271,10.33,10.9948,10.9362,,,,,,
2020-01-28,61.08,53.06,86.53,538.491,55.249,27.23,62.77,35.09,154.6278,79.3439,60.58,20.3334,54.0279,421.56,99.8168,99.4197,20.7445,20.4971,15.75,16.2973,20.429,12.7717,10.28,10.9919,10.8942,,,,,,
2020-01-29,61.19,53.3,86.9,541.625,55.494,27.36,63.21,35.26,155.3157,79.7829,60.85,20.4415,54.4893,424.22,100.1982,99.7475,20.8475,20.5695,15.82,16.3685,20.511,12.8361,10.33,11.0265,10.945,,,,,,
2020-01-30,60.8,52.97,86.33,536.401,55.093,27.12,62.98,34.96,153.8256,79.3799,60.55,20.3339,54.2354,422.09,99.8971,98.3646,20.6875,20.5497,15.7,16.2431,20.312,12.7171,10.26,10.9675,10.8623,,,,,,
2020-01-31,60.53,52.81,86.15,531.189,54.778,26.99,63.11,34.8,152.8507,79.2005,60.39,20.2611,54.3388,419.28,99.6165,97.7185,20.634,20.6587,15.61,16.2429,20.231,12.669,10.2,10.9507,10.8182,,,,,,
2020-02-02,,,83.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02-03,59.56,51.99,84.3,516.328,53.814,26.63,62.31,34.38,148.244,78.2122,59.57,20.0626,53.9914,407.73,97.8501,94.2491,20.1909,20.3722,15.16,15.9726,19.699,12.5024,9.99,10.8594,10.5185,,,,,,
2020-02-04,60.65,53.13,85.92,528.229,54.77,27.1,63.63,35.16,151.3413,79.5143,60.91,20.475,54.9917,415.03,99.8136,96.0835,20.6224,20.7065,15.47,16.2393,20.07,12.7568,10.17,11.0498,10.6869,,,,,,
2020-02-05,61.15,53.57,86.59,535.288,55.495,27.31,64.27,35.43,153.312,80.2969,61.54,20.5713,55.439,419.35,100.7497,97.0905,20.8404,20.913,15.58,16.3989,20.284,12.8894,10.22,11.0938,10.7924,,,,,,
2020-02-06,61.61,53.81,87.14,537.453,55.759,27.41,64.6,35.53,153.9749,80.8357,61.93,20.6456,55.6957,422.31,101.1762,97.6706,20.9551,20.9109,15.66,16.5064,20.342,12.9356,10.29,11.1338,10.8244,,,,,,
2020-02-07,61.72,53.92,87.33,537.288,55.816,27.42,64.99,35.4,153.8487,80.9048,61.96,20.7095,55.7358,423.53,101.2334,98.1765,20.9495,20.9636,15.63,16.5119,20.349,12.864,10.3,11.1487,10.8405,,,,,,
2020-02-10,61.41,53.72,87.24,531.922,55.296,27.33,65.21,35.41,152.5712,80.7972,61.81,20.6466,56.0931,419.43,100.5112,97.4538,20.8383,20.8409,15.53,16.4151,20.243,12.823,10.27,11.0846,10.7546,,,,,,
2020-02-11,61.63,54.16,87.55,535.385,55.606,27.38,65.54,35.78,153.076,80.909,61.97,20.6879,56.1376,422.06,100.7818,98.2153,20.9353,20.8715,15.64,16.4513,20.35,12.8961,10.34,11.1465,10.8108,,,,,,
2020-02-12,61.71,54.33,88.1,536.552,55.937,27.55,65.92,35.97,153.3711,81.4259,62.36,20.7515,56.6194,423.97,101.4477,98.9559,21.007,20.9063,15.69,16.5174,20.431,12.936,10.41,11.1706,10.8188,,,,,,
2020-02-13,61.78,54.35,88.05,534.78,55.824,27.56,65.93,36.02,153.1901,81.3543,62.39,20.7111,56.6034,423.72,101.3465,98.7578,21.0316,20.8597,15.64,16.4198,20.398,12.9337,10.39,11.1947,10.7924,,,,,,
2020-02-14,61.55,54.2,87.87,530.264,55.584,27.46,65.75,35.64,152.4721,80.7537,62.21,20.6377,56.1437,421.93,100.7014,98.1356,20.9118,20.6914,15.53,16.3651,20.272,12.8742,10.33,11.1092,10.71,,,,,,
2020-02-17,60.81,53.97,87.28,525.198,55.198,27.37,65.2,35.23,151.3868,80.3963,62.05,20.626,55.8525,417.29,100.4487,96.6032,20.7813,20.7389,15.43,16.2592,20.201,12.8013,10.26,11.1209,10.6285,,,,,,
2020-02-18,60.53,53.84,87.04,524.681,54.826,27.34,65.21,35.1,150.8195,80.1685,62.15,20.5217,55.593,414.31,100.0034,96.7681,20.7293,20.6882,15.41,16.184,20.139,12.7446,10.24,11.0652,10.5963,,,,,,
2020-02-19,61.31,54.46,88.14,530.675,55.561,27.69,66.02,35.38,152.4848,81.2004,62.98,20.8303,56.1832,418.97,101.2058,99.3135,20.9857,20.9274,15.59,16.3567,20.395,12.8632,10.36,11.1483,10.7199,,,,,,
2020-02-20,61.48,54.39,88.11,531.195,55.555,27.63,66.07,35.34,152.7191,81.2822,62.93,20.7877,56.0837,419.93,101.3701,99.8791,20.9454,20.9065,15.57,16.4521,20.46,12.8662,10.37,11.1244,10.7444,,,,,,
2020-02-24,60.23,53.57,86.69,519.88,54.456,27.18,65.35,34.85,149.9563,79.9701,61.93,20.5056,55.0739,410.45,99.7757,97.7462,20.5777,20.5676,15.33,16.2141,20.146,12.6675,10.18,11.0007,10.5916,,,,,,
2020-02-25,60.09,53.35,86.47,517.96,54.259,27.12,65.41,34.79,149.4711,79.725,61.72,20.3995,54.8741,408.53,99.7476,97.211,20.5186,20.5612,15.28,16.1778,20.072,12.6536,10.13,10.9484,10.5465,,,,,,
2020-02-26,59.48,52.81,85.69,511.869,53.785,26.93,65.22,34.48,148.1856,79.1111,61.16,20.1623,54.4616,403.38,98.8225,95.8975,20.3608,20.4394,15.12,16.0185,19.861,12.5509,10.05,10.8132,10.4327,,,,,,
2020-02-27,58.92,52.59,85.15,508.135,53.609,26.8,64.73,34.3,147.5622,78.8024,61.16,20.1903,54.3307,400.97,98.5243,95.1793,20.275,20.3886,15.09,15.9786,19.762,12.4983,10.01,10.7925,10.3699,,,,,,
